TrialName,PreempAllowed,NumRows,NumShapes,[Shape Color Radius Position],TimeSpentOnFrame,UserAnswer1,CorrectAnswer1,IsCorrect1,UserAnswer2,CorrectAnswer2,IsCorrect2,Frame,FrameAnswered,TimeToAnswer1FromBegin,TimeToStart2,TimeToFinish2
most_2C-5,yes,3,3,[s w 0.040000 8] [s k 0.040000 9] [s b 0.040000 7] ,0.0000,yes,no,incorrect,,,,3,1,0.1661,,
most_2C-5,yes,3,3,[s w 0.040000 11] [s b 0.040000 14] [s b 0.040000 12] ,0.0000,yes,no,incorrect,,,,4,1,0.1661,,
most_2C-5,yes,3,3,[s w 0.040000 15] [s b 0.040000 17] [s b 0.040000 18] ,0.0000,yes,no,incorrect,,,,5,1,0.1661,,
most_2C-5,yes,3,3,[s b 0.040000 10] [s w 0.040000 13] [s w 0.040000 16] ,0.0000,yes,no,incorrect,,,,6,1,0.1661,,
exn_3C-f2,yes,3,3,[s w 0.040000 1] [s g 0.040000 4] [s g 0.040000 2] ,0.1259,yes,yes,correct,,,,1,1,0.1259,,
exn_3C-f2,yes,3,3,[s g 0.040000 3] [s b 0.040000 6] [s g 0.040000 5] ,0.0000,yes,yes,correct,,,,2,1,0.1259,,
exn_3C-f2,yes,3,3,[s g 0.040000 8] [s w 0.040000 7] [s g 0.040000 9] ,0.0000,yes,yes,correct,,,,3,1,0.1259,,
exn_3C-f2,yes,3,3,[s b 0.040000 11] [s w 0.040000 12] [s b 0.040000 10] ,0.0000,yes,yes,correct,,,,4,1,0.1259,,
exn_3C-f2,yes,3,3,[s w 0.040000 14] [s b 0.040000 13] [s g 0.040000 16] ,0.0000,yes,yes,correct,,,,5,1,0.1259,,
exn_3C-f2,yes,3,3,[s b 0.040000 18] [s g 0.040000 15] [s w 0.040000 17] ,0.0000,yes,yes,correct,,,,6,1,0.1259,,
otherprop_3C-f6,yes,3,3,[q b 0.040000 1] [q b 0.040000 2] [q b 0.040000 5] ,0.1421,yes,yes,correct,,,,1,1,0.1421,,
otherprop_3C-f6,yes,3,3,[q b 0.040000 3] [q b 0.040000 8] [q g 0.040000 6] ,0.0000,yes,yes,correct,,,,2,1,0.1421,,
otherprop_3C-f6,yes,3,3,[q b 0.040000 4] [q b 0.040000 7] [q b 0.040000 10] ,0.0000,yes,yes,correct,,,,3,1,0.1421,,
otherprop_3C-f6,yes,3,3,[q b 0.040000 9] [q b 0.040000 12] [q b 0.040000 11] ,0.0000,yes,yes,correct,,,,4,1,0.1421,,
otherprop_3C-f6,yes,3,3,[q b 0.040000 14] [q b 0.040000 13] [q b 0.040000 16] ,0.0000,yes,yes,correct,,,,5,1,0.1421,,
otherprop_3C-f6,yes,3,3,[q r 0.040000 17] [q k 0.040000 15] [q b 0.040000 18] ,0.0000,yes,yes,correct,,,,6,1,0.1421,,
aboutn-f3,yes,3,3,[t y 0.040000 2] [t y 0.040000 4] [t b 0.040000 1] ,0.0972,yes,no,incorrect,,,,1,1,0.0972,,
aboutn-f3,yes,3,3,[t b 0.040000 6] [t b 0.040000 3] [t k 0.040000 5] ,0.0000,yes,no,incorrect,,,,2,1,0.0972,,
aboutn-f3,yes,3,3,[t y 0.040000 8] [t b 0.040000 7] [t b 0.040000 9] ,0.0000,yes,no,incorrect,,,,3,1,0.0972,,
aboutn-f3,yes,3,3,[t b 0.040000 12] [t y 0.040000 14] [t b 0.040000 11] ,0.0000,yes,no,incorrect,,,,4,1,0.0972,,
aboutn-f3,yes,3,3,[t k 0.040000 10] [t b 0.040000 13] [t b 0.040000 16] ,0.0000,yes,no,incorrect,,,,5,1,0.0972,,
aboutn-f3,yes,3,3,[t y 0.040000 17] [t k 0.040000 15] [t b 0.040000 18] ,0.0000,yes,no,incorrect,,,,6,1,0.0972,,
exn_2C-f7,yes,3,2,[s y 0.040000 1] [s r 0.040000 4] ,0.1067,yes,yes,correct,,,,1,1,0.1067,,
exn_2C-f7,yes,3,4,[s k 0.040000 2] [s y 0.040000 3] [s k 0.040000 6] [s r 0.040000 5] ,0.0000,yes,yes,correct,,,,2,1,0.1067,,
exn_2C-f7,yes,3,3,[s r 0.040000 8] [s r 0.040000 7] [s r 0.040000 9] ,0.0000,yes,yes,correct,,,,3,1,0.1067,,
exn_2C-f7,yes,3,3,[s r 0.040000 11] [s y 0.040000 12] [s y 0.040000 10] ,0.0000,yes,yes,correct,,,,4,1,0.1067,,
exn_2C-f7,yes,3,3,[s y 0.040000 14] [s r 0.040000 15] [s y 0.040000 18] ,0.0000,yes,yes,correct,,,,5,1,0.1067,,
exn_2C-f7,yes,3,3,[s k 0.040000 17] [s r 0.040000 13] [s y 0.040000 16] ,0.0000,yes,yes,correct,,,,6,1,0.1067,,
mtn_3C-8,yes,3,3,[t g 0.040000 3] [t g 0.040000 2] [t r 0.040000 1] ,0.1067,yes,yes,correct,,,,1,1,0.1067,,
mtn_3C-8,yes,3,3,[t k 0.040000 6] [t r 0.040000 8] [t g 0.040000 5] ,0.0000,yes,yes,correct,,,,2,1,0.1067,,
mtn_3C-8,yes,3,3,[t g 0.040000 4] [t g 0.040000 7] [t k 0.040000 10] ,0.0000,yes,yes,correct,,,,3,1,0.1067,,
mtn_3C-8,yes,3,3,[t w 0.040000 12] [t w 0.040000 9] [t g 0.040000 11] ,0.0000,yes,yes,correct,,,,4,1,0.1067,,
mtn_3C-8,yes,3,3,[t w 0.040000 13] [t g 0.040000 15] [t w 0.040000 14] ,0.0000,yes,yes,correct,,,,5,1,0.1067,,
mtn_3C-8,yes,3,3,[t k 0.040000 17] [t g 0.040000 16] [t r 0.040000 18] ,0.0000,yes,yes,correct,,,,6,1,0.1067,,
otherprop_2C-f6,yes,3,3,[t b 0.040000 1] [t w 0.040000 4] [t b 0.040000 7] ,0.1355,yes,yes,correct,,,,1,1,0.1355,,
otherprop_2C-f6,yes,3,3,[t b 0.040000 2] [t w 0.040000 5] [t w 0.040000 3] ,0.0000,yes,yes,correct,,,,2,1,0.1355,,
otherprop_2C-f6,yes,3,3,[t k 0.040000 6] [t w 0.040000 8] [t b 0.040000 9] ,0.0000,yes,yes,correct,,,,3,1,0.1355,,
otherprop_2C-f6,yes,3,3,[t b 0.040000 12] [t b 0.040000 14] [t b 0.040000 11] ,0.0000,yes,yes,correct,,,,4,1,0.1355,,
otherprop_2C-f6,yes,3,3,[t b 0.040000 10] [t w 0.040000 13] [t b 0.040000 16] ,0.0000,yes,yes,correct,,,,5,1,0.1355,,
otherprop_2C-f6,yes,3,3,[t b 0.040000 17] [t w 0.040000 15] [t b 0.040000 18] ,0.0000,yes,yes,correct,,,,6,1,0.1355,,
otherprop_3C-f9,yes,3,3,[t y 0.040000 2] [t k 0.040000 1] [t y 0.040000 4] ,0.1015,yes,yes,correct,,,,1,1,0.1015,,
otherprop_3C-f9,yes,3,3,[t y 0.040000 3] [t y 0.040000 6] [t y 0.040000 5] ,0.0000,yes,yes,correct,,,,2,1,0.1015,,
otherprop_3C-f9,yes,3,3,[t y 0.040000 8] [t y 0.040000 7] [t w 0.040000 10] ,0.0000,yes,yes,correct,,,,3,1,0.1015,,
otherprop_3C-f9,yes,3,3,[t y 0.040000 9] [t y 0.040000 12] [t y 0.040000 11] ,0.0000,yes,yes,correct,,,,4,1,0.1015,,
otherprop_3C-f9,yes,3,3,[t k 0.040000 14] [t y 0.040000 13] [t y 0.040000 16] ,0.0000,yes,yes,correct,,,,5,1,0.1015,,
otherprop_3C-f9,yes,3,3,[t b 0.040000 15] [t y 0.040000 17] [t k 0.040000 18] ,0.0000,yes,yes,correct,,,,6,1,0.1015,,
most_3C-1,yes,3,3,[c y 0.040000 2] [c y 0.040000 1] [c k 0.040000 4] ,0.1117,yes,yes,correct,,,,1,1,0.1117,,
most_3C-1,yes,3,3,[c g 0.040000 5] [c y 0.040000 8] [c y 0.040000 7] ,0.0000,yes,yes,correct,,,,2,1,0.1117,,
most_3C-1,yes,3,3,[c g 0.040000 3] [c y 0.040000 6] [c y 0.040000 9] ,0.0000,yes,yes,correct,,,,3,1,0.1117,,
most_3C-1,yes,3,3,[c b 0.040000 11] [c b 0.040000 14] [c y 0.040000 10] ,0.0000,yes,yes,correct,,,,4,1,0.1117,,
most_3C-1,yes,3,3,[c y 0.040000 12] [c b 0.040000 15] [c b 0.040000 18] ,0.0000,yes,yes,correct,,,,5,1,0.1117,,
most_3C-1,yes,3,3,[c g 0.040000 16] [c g 0.040000 17] [c y 0.040000 13] ,0.0000,yes,yes,correct,,,,6,1,0.1117,,
aboutn-f1,yes,3,3,[s y 0.040000 2] [s r 0.040000 3] [s y 0.040000 5] ,0.1413,yes,no,incorrect,,,,1,1,0.1413,,
aboutn-f1,yes,3,3,[s y 0.040000 1] [s k 0.040000 4] [s y 0.040000 7] ,0.0000,yes,no,incorrect,,,,2,1,0.1413,,
aboutn-f1,yes,3,3,[s y 0.040000 8] [s r 0.040000 6] [s y 0.040000 9] ,0.0000,yes,no,incorrect,,,,3,1,0.1413,,
aboutn-f1,yes,3,3,[s y 0.040000 11] [s y 0.040000 10] [s y 0.040000 13] ,0.0000,yes,no,incorrect,,,,4,1,0.1413,,
aboutn-f1,yes,3,3,[s r 0.040000 12] [s k 0.040000 15] [s y 0.040000 14] ,0.0000,yes,no,incorrect,,,,5,1,0.1413,,
aboutn-f1,yes,3,3,[s k 0.040000 17] [s y 0.040000 16] [s y 0.040000 18] ,0.0000,yes,no,incorrect,,,,6,1,0.1413,,
mtn_2C-6,yes,3,3,[q y 0.040000 2] [q g 0.040000 1] [q y 0.040000 4] ,0.1222,yes,no,incorrect,,,,1,1,0.1222,,
mtn_2C-6,yes,3,3,[q g 0.040000 5] [q k 0.040000 8] [q g 0.040000 7] ,0.0000,yes,no,incorrect,,,,2,1,0.1222,,
mtn_2C-6,yes,3,3,[q g 0.040000 3] [q y 0.040000 6] [q y 0.040000 9] ,0.0000,yes,no,incorrect,,,,3,1,0.1222,,
mtn_2C-6,yes,3,3,[q g 0.040000 14] [q y 0.040000 10] [q y 0.040000 11] ,0.0000,yes,no,incorrect,,,,4,1,0.1222,,
mtn_2C-6,yes,3,3,[q g 0.040000 12] [q g 0.040000 15] [q y 0.040000 18] ,0.0000,yes,no,incorrect,,,,5,1,0.1222,,
mtn_2C-6,yes,3,3,[q y 0.040000 16] [q g 0.040000 17] [q y 0.040000 13] ,0.0000,yes,no,incorrect,,,,6,1,0.1222,,
exn_2C-f5,yes,3,3,[t b 0.040000 2] [t g 0.040000 1] [t b 0.040000 3] ,0.1454,yes,no,incorrect,,,,1,1,0.1454,,
exn_2C-f5,yes,3,3,[t g 0.040000 5] [t b 0.040000 6] [t b 0.040000 4] ,0.0000,yes,no,incorrect,,,,2,1,0.1454,,
exn_2C-f5,yes,3,3,[t g 0.040000 8] [t g 0.040000 7] [t b 0.040000 9] ,0.0000,yes,no,incorrect,,,,3,1,0.1454,,
exn_2C-f5,yes,3,3,[t g 0.040000 11] [t g 0.040000 14] [t b 0.040000 10] ,0.0000,yes,no,incorrect,,,,4,1,0.1454,,
exn_2C-f5,yes,3,3,[t g 0.040000 13] [t b 0.040000 16] [t k 0.040000 17] ,0.0000,yes,no,incorrect,,,,5,1,0.1454,,
exn_2C-f5,yes,3,3,[t b 0.040000 12] [t b 0.040000 15] [t g 0.040000 18] ,0.0000,yes,no,incorrect,,,,6,1,0.1454,,
most_2C-10,yes,3,3,[c r 0.040000 2] [c b 0.040000 3] [c k 0.040000 5] ,0.1361,yes,no,incorrect,,,,1,1,0.1361,,
most_2C-10,yes,3,3,[c b 0.040000 1] [c r 0.040000 4] [c b 0.040000 7] ,0.0000,yes,no,incorrect,,,,2,1,0.1361,,
most_2C-10,yes,3,3,[c r 0.040000 6] [c r 0.040000 8] [c b 0.040000 9] ,0.0000,yes,no,incorrect,,,,3,1,0.1361,,
most_2C-10,yes,3,3,[c r 0.040000 11] [c k 0.040000 10] [c b 0.040000 13] ,0.0000,yes,no,incorrect,,,,4,1,0.1361,,
most_2C-10,yes,3,3,[c r 0.040000 12] [c b 0.040000 15] [c r 0.040000 14] ,0.0000,yes,no,incorrect,,,,5,1,0.1361,,
most_2C-10,yes,3,3,[c r 0.040000 17] [c k 0.040000 16] [c b 0.040000 18] ,0.0000,yes,no,incorrect,,,,6,1,0.1361,,
otherprop_3C-f2,yes,3,3,[q w 0.040000 1] [q r 0.040000 4] [q r 0.040000 2] ,0.1617,yes,yes,correct,,,,1,1,0.1617,,
otherprop_3C-f2,yes,3,3,[q w 0.040000 3] [q w 0.040000 6] [q b 0.040000 5] ,0.0000,yes,yes,correct,,,,2,1,0.1617,,
otherprop_3C-f2,yes,3,3,[q k 0.040000 8] [q w 0.040000 7] [q b 0.040000 9] ,0.0000,yes,yes,correct,,,,3,1,0.1617,,
otherprop_3C-f2,yes,3,3,[q r 0.040000 10] [q w 0.040000 11] [q w 0.040000 14] ,0.0000,yes,yes,correct,,,,4,1,0.1617,,
otherprop_3C-f2,yes,3,3,[q k 0.040000 12] [q r 0.040000 15] [q b 0.040000 18] ,0.0000,yes,yes,correct,,,,5,1,0.1617,,
otherprop_3C-f2,yes,3,3,[q k 0.040000 17] [q w 0.040000 13] [q w 0.040000 16] ,0.0000,yes,yes,correct,,,,6,1,0.1617,,
most_2C-2,yes,3,3,[c w 0.040000 1] [c w 0.040000 2] [c k 0.040000 4] ,0.1324,yes,yes,correct,,,,1,1,0.1324,,
most_2C-2,yes,3,3,[c w 0.040000 3] [c r 0.040000 6] [c r 0.040000 9] ,0.0000,yes,yes,correct,,,,2,1,0.1324,,
most_2C-2,yes,3,3,[c w 0.040000 8] [c w 0.040000 7] [c r 0.040000 5] ,0.0000,yes,yes,correct,,,,3,1,0.1324,,
most_2C-2,yes,3,3,[c r 0.040000 11] [c r 0.040000 10] [c w 0.040000 14] ,0.0000,yes,yes,correct,,,,4,1,0.1324,,
most_2C-2,yes,3,3,[c w 0.040000 12] [c r 0.040000 15] [c w 0.040000 18] ,0.0000,yes,yes,correct,,,,5,1,0.1324,,
most_2C-2,yes,3,3,[c r 0.040000 13] [c r 0.040000 16] [c w 0.040000 17] ,0.0000,yes,yes,correct,,,,6,1,0.1324,,
many-f2,yes,3,3,[t k 0.040000 1] [t w 0.040000 4] [t g 0.040000 2] ,0.1458,yes,no,incorrect,,,,1,1,0.1458,,
many-f2,yes,3,3,[t g 0.040000 3] [t k 0.040000 6] [t w 0.040000 5] ,0.0000,yes,no,incorrect,,,,2,1,0.1458,,
many-f2,yes,3,3,[t g 0.040000 8] [t g 0.040000 7] [t w 0.040000 9] ,0.0000,yes,no,incorrect,,,,3,1,0.1458,,
many-f2,yes,3,3,[t g 0.040000 11] [t g 0.040000 12] [t k 0.040000 10] ,0.0000,yes,no,incorrect,,,,4,1,0.1458,,
many-f2,yes,3,3,[t g 0.040000 14] [t g 0.040000 15] [t k 0.040000 18] ,0.0000,yes,no,incorrect,,,,5,1,0.1458,,
many-f2,yes,3,3,[t w 0.040000 17] [t w 0.040000 13] [t k 0.040000 16] ,0.0000,yes,no,incorrect,,,,6,1,0.1458,,
most_2C-9,yes,3,3,[s g 0.040000 1] [s w 0.040000 3] [s g 0.040000 2] ,0.1808,yes,yes,correct,,,,1,1,0.1808,,
most_2C-9,yes,3,3,[s w 0.040000 4] [s g 0.040000 6] [s k 0.040000 5] ,0.0000,yes,yes,correct,,,,2,1,0.1808,,
most_2C-9,yes,3,3,[s g 0.040000 8] [s w 0.040000 7] [s w 0.040000 9] ,0.0000,yes,yes,correct,,,,3,1,0.1808,,
most_2C-9,yes,3,3,[s k 0.040000 12] [s w 0.040000 11] [s g 0.040000 10] ,0.0000,yes,yes,correct,,,,4,1,0.1808,,
most_2C-9,yes,3,3,[s w 0.040000 13] [s k 0.040000 17] [s w 0.040000 16] ,0.0000,yes,yes,correct,,,,5,1,0.1808,,
most_2C-9,yes,3,3,[s g 0.040000 18] [s g 0.040000 15] [s w 0.040000 14] ,0.0000,yes,yes,correct,,,,6,1,0.1808,,
few-f1,yes,3,3,[q y 0.040000 2] [q w 0.040000 1] [q y 0.040000 4] ,0.1564,yes,no,incorrect,,,,1,1,0.1564,,
few-f1,yes,3,3,[q y 0.040000 7] [q y 0.040000 8] [q w 0.040000 5] ,0.0000,yes,no,incorrect,,,,2,1,0.1564,,
few-f1,yes,3,3,[q y 0.040000 3] [q y 0.040000 6] [q y 0.040000 9] ,0.0000,yes,no,incorrect,,,,3,1,0.1564,,
few-f1,yes,3,3,[q w 0.040000 10] [q y 0.040000 11] [q y 0.040000 13] ,0.0000,yes,no,incorrect,,,,4,1,0.1564,,
few-f1,yes,3,3,[q y 0.040000 12] [q w 0.040000 15] [q y 0.040000 14] ,0.0000,yes,no,incorrect,,,,5,1,0.1564,,
few-f1,yes,3,3,[q y 0.040000 17] [q y 0.040000 16] [q y 0.040000 18] ,0.0000,yes,no,incorrect,,,,6,1,0.1564,,
mtn_2C-5,yes,3,3,[t w 0.040000 2] [t k 0.040000 6] [t r 0.040000 3] ,0.1481,yes,no,incorrect,,,,1,1,0.1481,,
mtn_2C-5,yes,3,3,[t r 0.040000 1] [t r 0.040000 5] [t w 0.040000 4] ,0.0000,yes,no,incorrect,,,,2,1,0.1481,,
mtn_2C-5,yes,3,3,[t r 0.040000 7] [t w 0.040000 8] [t r 0.040000 9] ,0.0000,yes,no,incorrect,,,,3,1,0.1481,,
mtn_2C-5,yes,3,3,[t w 0.040000 12] [t w 0.040000 14] [t w 0.040000 11] ,0.0000,yes,no,incorrect,,,,4,1,0.1481,,
mtn_2C-5,yes,3,3,[t r 0.040000 10] [t r 0.040000 13] [t r 0.040000 16] ,0.0000,yes,no,incorrect,,,,5,1,0.1481,,
mtn_2C-5,yes,3,3,[t w 0.040000 15] [t w 0.040000 17] [t r 0.040000 18] ,0.0000,yes,no,incorrect,,,,6,1,0.1481,,
many-f5,yes,3,3,[c b 0.040000 1] [c r 0.040000 2] [c k 0.040000 5] ,0.1759,yes,yes,correct,,,,1,1,0.1759,,
many-f5,yes,3,3,[c b 0.040000 3] [c r 0.040000 6] [c b 0.040000 8] ,0.0000,yes,yes,correct,,,,2,1,0.1759,,
many-f5,yes,3,3,[c b 0.040000 4] [c b 0.040000 7] [c b 0.040000 11] ,0.0000,yes,yes,correct,,,,3,1,0.1759,,
many-f5,yes,3,3,[c b 0.040000 9] [c b 0.040000 12] [c b 0.040000 14] ,0.0000,yes,yes,correct,,,,4,1,0.1759,,
many-f5,yes,3,3,[c b 0.040000 10] [c b 0.040000 13] [c b 0.040000 16] ,0.0000,yes,yes,correct,,,,5,1,0.1759,,
many-f5,yes,3,3,[c b 0.040000 17] [c r 0.040000 15] [c b 0.040000 18] ,0.0000,yes,yes,correct,,,,6,1,0.1759,,
otherprop_3C-f3,yes,3,3,[s r 0.040000 2] [s r 0.040000 3] [s r 0.040000 6] ,0.1157,yes,yes,correct,,,,1,1,0.1157,,
otherprop_3C-f3,yes,3,3,[s w 0.040000 1] [s k 0.040000 5] [s r 0.040000 4] ,0.0000,yes,yes,correct,,,,2,1,0.1157,,
otherprop_3C-f3,yes,3,3,[s r 0.040000 8] [s r 0.040000 9] [s k 0.040000 7] ,0.0000,yes,yes,correct,,,,3,1,0.1157,,
otherprop_3C-f3,yes,3,3,[s r 0.040000 11] [s r 0.040000 10] [s r 0.040000 12] ,0.0000,yes,yes,correct,,,,4,1,0.1157,,
otherprop_3C-f3,yes,3,3,[s k 0.040000 13] [s b 0.040000 14] [s r 0.040000 16] ,0.0000,yes,yes,correct,,,,5,1,0.1157,,
otherprop_3C-f3,yes,3,3,[s k 0.040000 17] [s r 0.040000 15] [s w 0.040000 18] ,0.0000,yes,yes,correct,,,,6,1,0.1157,,
mtn_2C-2,yes,3,3,[q g 0.040000 2] [q k 0.040000 3] [q g 0.040000 1] ,0.1224,yes,yes,correct,,,,1,1,0.1224,,
mtn_2C-2,yes,3,3,[q r 0.040000 6] [q g 0.040000 5] [q r 0.040000 4] ,0.0000,yes,yes,correct,,,,2,1,0.1224,,
mtn_2C-2,yes,3,3,[q g 0.040000 11] [q r 0.040000 8] [q g 0.040000 7] ,0.0000,yes,yes,correct,,,,3,1,0.1224,,
mtn_2C-2,yes,3,3,[q r 0.040000 9] [q r 0.040000 12] [q g 0.040000 15] ,0.0000,yes,yes,correct,,,,4,1,0.1224,,
mtn_2C-2,yes,3,3,[q g 0.040000 10] [q r 0.040000 13] [q g 0.040000 16] ,0.0000,yes,yes,correct,,,,5,1,0.1224,,
mtn_2C-2,yes,3,3,[q r 0.040000 14] [q r 0.040000 17] [q r 0.040000 18] ,0.0000,yes,yes,correct,,,,6,1,0.1224,,
exn_2C-f9,yes,3,3,[t y 0.040000 3] [t k 0.040000 1] [t y 0.040000 2] ,0.1209,yes,yes,correct,,,,1,1,0.1209,,
exn_2C-f9,yes,3,3,[t w 0.040000 5] [t w 0.040000 8] [t w 0.040000 4] ,0.0000,yes,yes,correct,,,,2,1,0.1209,,
exn_2C-f9,yes,3,3,[t k 0.040000 7] [t y 0.040000 10] [t w 0.040000 11] ,0.0000,yes,yes,correct,,,,3,1,0.1209,,
exn_2C-f9,yes,3,3,[t w 0.040000 9] [t w 0.040000 6] [t y 0.040000 12] ,0.0000,yes,yes,correct,,,,4,1,0.1209,,
exn_2C-f9,yes,3,3,[t k 0.040000 17] [t y 0.040000 13] [t w 0.040000 16] ,0.0000,yes,yes,correct,,,,5,1,0.1209,,
exn_2C-f9,yes,3,3,[t w 0.040000 14] [t y 0.040000 15] [t w 0.040000 18] ,0.0000,yes,yes,correct,,,,6,1,0.1209,,
